"activity"	"subject"	"tBodyAccmeanX"	"tBodyAccmeanY"	"tBodyAccmeanZ"	"tBodyAccstdX"	"tBodyAccstdY"	"tBodyAccstdZ"	"tGravityAccmeanX"	"tGravityAccmeanY"	"tGravityAccmeanZ"	"tGravityAccstdX"	"tGravityAccstdY"	"tGravityAccstdZ"	"tBodyAccJerkmeanX"	"tBodyAccJerkmeanY"	"tBodyAccJerkmeanZ"	"tBodyAccJerkstdX"	"tBodyAccJerkstdY"	"tBodyAccJerkstdZ"	"tBodyGyromeanX"	"tBodyGyromeanY"	"tBodyGyromeanZ"	"tBodyGyrostdX"	"tBodyGyrostdY"	"tBodyGyrostdZ"	"tBodyGyroJerkmeanX"	"tBodyGyroJerkmeanY"	"tBodyGyroJerkmeanZ"	"tBodyGyroJerkstdX"	"tBodyGyroJerkstdY"	"tBodyGyroJerkstdZ"	"tBodyAccMagmean"	"tBodyAccMagstd"	"tGravityAccMagmean"	"tGravityAccMagstd"	"tBodyAccJerkMagmean"	"tBodyAccJerkMagstd"	"tBodyGyroMagmean"	"tBodyGyroMagstd"	"tBodyGyroJerkMagmean"	"tBodyGyroJerkMagstd"	"fBodyAccmeanX"	"fBodyAccmeanY"	"fBodyAccmeanZ"	"fBodyAccstdX"	"fBodyAccstdY"	"fBodyAccstdZ"	"fBodyAccmeanFreqX"	"fBodyAccmeanFreqY"	"fBodyAccmeanFreqZ"	"fBodyAccJerkmeanX"	"fBodyAccJerkmeanY"	"fBodyAccJerkmeanZ"	"fBodyAccJerkstdX"	"fBodyAccJerkstdY"	"fBodyAccJerkstdZ"	"fBodyAccJerkmeanFreqX"	"fBodyAccJerkmeanFreqY"	"fBodyAccJerkmeanFreqZ"	"fBodyGyromeanX"	"fBodyGyromeanY"	"fBodyGyromeanZ"	"fBodyGyrostdX"	"fBodyGyrostdY"	"fBodyGyrostdZ"	"fBodyGyromeanFreqX"	"fBodyGyromeanFreqY"	"fBodyGyromeanFreqZ"	"fBodyAccMagmean"	"fBodyAccMagstd"	"fBodyAccMagmeanFreq"	"fBodyBodyAccJerkMagmean"	"fBodyBodyAccJerkMagstd"	"fBodyBodyAccJerkMagmeanFreq"	"fBodyBodyGyroMagmean"	"fBodyBodyGyroMagstd"	"fBodyBodyGyroMagmeanFreq"	"fBodyBodyGyroJerkMagmean"	"fBodyBodyGyroJerkMagstd"	"fBodyBodyGyroJerkMagmeanFreq"
"97"	"LAYING"	"26"	0.271645864540789	-0.0191895728026316	-0.105002540289474	-0.969445445263158	-0.983231351842105	-0.984500013157895	-0.621309715263158	0.803015011578947	0.614523405921053	-0.944472488552632	-0.987887995263158	-0.984081708947368	0.0866502529210526	0.0124420033513158	-0.00614755098663158	-0.989315824868421	-0.987182887763158	-0.989064628947368	-0.0170656239526316	-0.0903229228815789	0.152436344328947	-0.990328197763158	-0.979325678815789	-0.969302237763158	-0.100368640868421	-0.0396682720394737	-0.0711533355789474	-0.992665154868421	-0.989063341973684	-0.993759841842105	-0.976785042368421	-0.964355190394737	-0.976785042368421	-0.964355190394737	-0.989970604210526	-0.989101949473684	-0.951863594736842	-0.965676821973684	-0.99219798	-0.989917354473684	-0.973262289210526	-0.983664034342105	-0.984923123552632	-0.967971891447368	-0.983317083947368	-0.984854487894737	-0.210237992646053	0.274378315092105	0.374613940986842	-0.989224043947368	-0.987115080789474	-0.987308252236842	-0.990410106973684	-0.988238648552632	-0.989370490789474	0.137090425315789	0.127044302263158	0.148820983839737	-0.988386324868421	-0.983127999342105	-0.970171219605263	-0.990970119605263	-0.977491843421053	-0.971789046710526	0.153049810180263	-0.0665477247486842	0.206193013839342	-0.969269114078947	-0.966576631710526	0.277268278907895	-0.989138184473684	-0.987901463289474	0.350704034325	-0.974305179605263	-0.96613921868421	0.111740579146316	-0.990430914078947	-0.989628012236842	0.239935477563158
"98"	"SITTING"	"26"	0.258243530166667	-0.00713364541358974	-0.0974448692333333	-0.979768987948718	-0.94079896551282	-0.950004414102564	0.782955611794872	0.223105562025641	0.314387627435897	-0.965082925641026	-0.949286700807692	-0.944580863846154	0.0764443226333333	0.00692238958961538	-0.00780237981320513	-0.99225839525641	-0.986215215641026	-0.99000871051282	-0.0370217449628205	-0.0840648503320513	0.0711109471666667	-0.991027700512821	-0.973444813846154	-0.966441338076923	-0.095984817	-0.0403070205666667	-0.0487627204433077	-0.995882512051282	-0.993139833846154	-0.991929788974359	-0.953079994102564	-0.933602783410256	-0.953079994102564	-0.933602783410256	-0.990898435769231	-0.989986111666667	-0.954052945897436	-0.964742022307692	-0.994466446282051	-0.994033207051282	-0.982579546025641	-0.954299410641026	-0.967519149358974	-0.978755176794872	-0.937783538974359	-0.94478134025641	-0.14901757589359	0.112830239679487	0.0745313733174231	-0.992025427435897	-0.985862886410256	-0.987989982948718	-0.99329986051282	-0.987754588717949	-0.990693114358974	0.17657695075641	0.0466390168589744	0.0548784456073077	-0.990144882307692	-0.981740793333333	-0.970423693717949	-0.991318436410256	-0.969488188974359	-0.968266666923077	0.106739301755128	-0.38419769075641	0.0345111450307692	-0.952411043717949	-0.934587699141026	0.0890797482948718	-0.989481942820513	-0.989521272820513	0.336786740217949	-0.97646387	-0.963650652307692	-0.185666085064103	-0.993985447564103	-0.99420976974359	0.300529363615385
"99"	"STANDING"	"26"	0.281127035405405	-0.0166608306652703	-0.110237796416216	-0.993069368783784	-0.949466155405405	-0.962988401351351	0.965460891621622	-0.140315421824324	0.0884142682297297	-0.992678782162162	-0.966986433783784	-0.964228470675676	0.0753578207972973	0.0081732226404054	-0.00219497782824324	-0.990498355	-0.975935485405405	-0.986693448648649	-0.0245345837959459	-0.0731385762635135	0.0776706781351351	-0.973785111216216	-0.982408142702703	-0.974891360675676	-0.100355997108108	-0.0409011992972973	-0.0532541948283784	-0.978472409324324	-0.989766989864865	-0.985992503243243	-0.968511694324324	-0.962697299189189	-0.968511694324324	-0.962697299189189	-0.986985213648649	-0.982626252972973	-0.968673955540541	-0.962653585540541	-0.98854482527027	-0.984253792432432	-0.991993372297297	-0.958402317837838	-0.97321515527027	-0.993702408378378	-0.947829677432432	-0.960027795540541	0.0910191269432432	0.00216184868918919	0.145511756677027	-0.990586982162162	-0.976267058648649	-0.984563921216216	-0.991275662027027	-0.977354949459459	-0.987428086216216	0.267659898704054	-0.0854585422074324	0.0492957974902703	-0.969364268513514	-0.98388591027027	-0.974459323783784	-0.975321645675676	-0.981740873108108	-0.977351005	-0.166415001236892	-0.118659609293919	-0.012085913522973	-0.970605250405405	-0.963909299324324	0.0663748187851351	-0.98287688945946	-0.981129312702703	0.221668476393243	-0.972333108648649	-0.962967605810811	-0.144605013921622	-0.985762255540541	-0.983313996081081	0.104516777617568
"100"	"WALKING"	"26"	0.279264443728814	-0.0154259586949153	-0.108927011474576	-0.340185527559322	-0.136351391645763	-0.333486502542373	0.960647754576271	-0.133922185084746	0.108738699508475	-0.980055651016949	-0.969040314237288	-0.966231561694915	0.0652303740728813	0.0196712144372881	-0.00618305784355932	-0.328452881355932	-0.261863589338983	-0.397483516101695	-0.00334085938813559	-0.0841507651508475	0.0851069247830508	-0.492885711355932	-0.57573544779661	-0.354549059491525	-0.099411456038983	-0.0456538283033898	-0.0492240545355932	-0.417438636101695	-0.587000110847458	-0.485543001525424	-0.223399171830508	-0.421848313898305	-0.223399171830508	-0.421848313898305	-0.290758024915254	-0.279350754237288	-0.392092024067797	-0.538329286101695	-0.51239882559322	-0.603468672372881	-0.321959549661017	-0.146702156576271	-0.33953964559322	-0.34799792561017	-0.185725832305085	-0.384445322372881	-0.299293909932203	-0.053962302640678	0.240364343627119	-0.36422676440678	-0.298531982474576	-0.398673189830508	-0.351065957627119	-0.271952157220339	-0.396530418305085	-0.254935528889831	-0.408094837118644	-0.245889004932203	-0.368112905762712	-0.56182776559322	-0.318516813050847	-0.532999609491525	-0.587939604576271	-0.426232090508475	-0.0837596098474576	0.132622788732203	-0.0631030040627119	-0.379836742711864	-0.537183967118644	0.174398099661017	-0.293358341186441	-0.268948465423729	0.0423616587694915	-0.551927613050847	-0.60946621661017	0.220811667864407	-0.619461036101695	-0.612930343220339	0.194215469318644
"101"	"WALKING_DOWNSTAIRS"	"26"	0.2792845828	-0.01262580966778	-0.1064396194	0.17395384962	-0.011629910112	-0.284807676	0.9467972718	-0.0799003729	0.1539063202	-0.9627219918	-0.9354258554	-0.9330817682	0.111470787918	-0.007131601642	-0.01189114264	-0.128111641206	-0.08640490273602	-0.3793359516	-0.010752208236	-0.1003822042168	0.082221399603	-0.33131291446	-0.4734080504	-0.3320502392	-0.0992465275036	-0.037268109685	-0.05105874094	-0.170842676616	-0.5471984382	-0.3589516378	0.114379383742	0.14700167906	0.114379383742	0.14700167906	-0.1488562664	-0.111303956316	-0.23531462282	-0.296158291686	-0.4187798104	-0.463140795	0.022800096142	-0.006237000044	-0.2796400557	0.22678384386	-0.078283777824	-0.3466485178	-0.5514383554	0.0044402193	0.1399744981	-0.201368098258	-0.165552378156	-0.3601146078	-0.130825898392	-0.061537065488	-0.3967016908	-0.5212878612	-0.4566796268	-0.3450157917	-0.12591815458	-0.44312621	-0.22138882542	-0.3981998635	-0.4975063388	-0.434482187	-0.10932502666	0.042572962348	-0.01372893002	0.075101684668	0.005749436614	-0.152993475556	-0.15317202912	-0.067941075972	-0.084571896612	-0.3345099466	-0.39299065312	0.00599108142158	-0.4722007526	-0.4894973794	-0.00434100877638
"102"	"WALKING_UPSTAIRS"	"26"	0.272691394545455	-0.0281633797398182	-0.121943461236364	-0.169006952418182	-0.0491726302763636	-0.404596936545455	0.942095257090909	-0.246169656181818	-0.00199310572363636	-0.962011392181818	-0.937858157818182	-0.929636797636364	0.0755645318545455	0.00209171684890909	-0.0117089275472727	-0.290879965872727	-0.399771473818182	-0.677995585454545	-0.0247950825654545	-0.0657601804418182	0.0721458973490909	-0.550274396	-0.603097110545455	-0.3090880546	-0.0975590199454545	-0.0386244096705455	-0.0595558392545455	-0.515829417272727	-0.725210290909091	-0.556390218	-0.142874499381818	-0.1507071068	-0.142874499381818	-0.1507071068	-0.404463896363636	-0.334531344727273	-0.344427047636364	-0.514032410181818	-0.648099850181818	-0.661829656545455	-0.242820756127273	-0.185528313272727	-0.499502759272727	-0.142843838381818	-0.0439473073581818	-0.400902256363636	-0.384393859890909	-0.231358959054545	-0.189088586758182	-0.304540556345455	-0.419344696	-0.639741264909091	-0.342075432	-0.420055781272727	-0.715726893818182	-0.222513914852727	-0.477676635818182	-0.378521914981818	-0.427686570727273	-0.617112539636364	-0.342703926363636	-0.590812298	-0.598236639818182	-0.362052183090909	-0.0693017133890909	-0.0956417028527273	-0.216500720145455	-0.167566383372727	-0.274226227272727	-0.0172240385858182	-0.294970470909091	-0.393715352181818	0.0571545019854545	-0.556084778181818	-0.569632	-0.0255131300387273	-0.673580662727273	-0.669846294545455	-0.0512559511836364
"103"	"LAYING"	"27"	0.274102492432432	-0.0179867611216216	-0.107699732837838	-0.978455153108108	-0.983736043783784	-0.986636996081081	-0.530434604864865	0.567879494054054	0.84539238027027	-0.971183862702703	-0.993701742972973	-0.989056311351351	0.0766268551324324	0.0126491088851351	-0.000685549292837838	-0.986471899324324	-0.985159461756757	-0.989685146621622	-0.0195427328781081	-0.0957839566891892	0.118738360783784	-0.988837212162162	-0.98428747527027	-0.97837499972973	-0.101147695256757	-0.0362186160902703	-0.0642797849864865	-0.993503720810811	-0.993025877297297	-0.993296720540541	-0.982091652162162	-0.978920176216216	-0.982091652162162	-0.978920176216216	-0.988372773648649	-0.988586771351351	-0.966917594459459	-0.971915732837838	-0.994355043783784	-0.993484313243243	-0.980631846891892	-0.982915951891892	-0.987356589864865	-0.977615702567568	-0.984269087972973	-0.986582387972973	-0.173719387825676	0.254636552121622	0.360078542418919	-0.986679572567568	-0.985257277297297	-0.988033129054054	-0.987477465405405	-0.986116008783784	-0.989901169864865	0.0961256024564865	0.0629930660081081	0.148092918859459	-0.987028539054054	-0.986795837297297	-0.979202019189189	-0.989382328918919	-0.983052318513513	-0.980096438108108	0.0911101099674324	-0.0195690475405405	0.254804846483784	-0.981389017702703	-0.980296339054054	0.368679681202703	-0.988098902567568	-0.988174859594595	0.405104858945946	-0.979890667972973	-0.971806236756757	0.174311654377973	-0.993563778648649	-0.993552299324324	0.348321453205405
"104"	"SITTING"	"27"	0.273941302571429	-0.0155269799285714	-0.105521912588571	-0.988580107714286	-0.971579125714286	-0.965858735142857	0.839464714	0.212947021371429	0.276417431042857	-0.982445738	-0.982553336571429	-0.967268066	0.0779038963571429	0.004670724222	-0.00611285425957143	-0.990658097857143	-0.985097470714286	-0.988904001571429	-0.0371830822285714	-0.0797345645214286	0.0833752812157143	-0.988492425142857	-0.982067465142857	-0.975713310142857	-0.0951635808	-0.0396410809285714	-0.0503883556285714	-0.993640318285714	-0.992226442142857	-0.991766787571429	-0.979481668857143	-0.969526674714286	-0.979481668857143	-0.969526674714286	-0.989467178285714	-0.989200539571429	-0.963565474	-0.970782132714286	-0.994034710714286	-0.992112829571429	-0.988682108428571	-0.974057855571429	-0.974665817	-0.988659196428571	-0.971266062714286	-0.963220672571429	-0.0585153003971429	0.144625790198857	0.121635059074286	-0.990839607428571	-0.985238583714286	-0.987087721142857	-0.991292270714286	-0.986083114	-0.989282516857143	0.194318820804286	-0.0105794955342857	0.03477278444	-0.987207904714286	-0.984141119142857	-0.976848134285714	-0.988984618428571	-0.981037690285714	-0.977595519142857	0.0280636008338571	-0.159439066752857	0.0218168994742857	-0.974766466714286	-0.970885296857143	0.207855626508571	-0.988773269428571	-0.988531651142857	0.357920769852857	-0.979482820857143	-0.970528266285714	-0.0230774093425714	-0.992390264285714	-0.991967776285714	0.224975047905714
"105"	"STANDING"	"27"	0.279566921625	-0.016593236445	-0.107835818025	-0.9919515835	-0.955171419	-0.962408444875	0.965351492	-0.188504847375	-0.00557416876082625	-0.994012162875	-0.97964105225	-0.968169953625	0.074969980825	0.0122433312349875	-0.00137950299425	-0.987628362	-0.975829725	-0.987354788	-0.026731653905	-0.067507120075	0.07168414632375	-0.9699020075	-0.982498991125	-0.981281807	-0.0987605078625	-0.0417471753375	-0.051403918985	-0.9826424495	-0.990798007875	-0.9889703575	-0.972753287375	-0.9663601145	-0.972753287375	-0.9663601145	-0.985347620125	-0.98415908975	-0.968702956625	-0.965693334	-0.989532103875	-0.988819784	-0.99012181225	-0.961356141125	-0.97414624525	-0.99287582525	-0.954381606375	-0.958924794125	0.13780485515	0.06545831223625	0.09125639792625	-0.987771749375	-0.97586868	-0.9851113755	-0.98860681	-0.977605582	-0.98820826225	0.29614372759125	-0.03292309817125	0.055479501535	-0.970149628875	-0.983731873	-0.980862493125	-0.970221836375	-0.98185775725	-0.983105048875	-0.24681962557625	-0.1390560867165	0.05763026998875	-0.973186182375	-0.967529105125	0.17782530310375	-0.984151646	-0.983022277625	0.3290143599625	-0.975525565625	-0.96540017025	-0.16571391208	-0.98941848275	-0.988579092	0.21289531030875
"106"	"WALKING"	"27"	0.276849485438596	-0.0166478783221912	-0.112822289263158	-0.348475560526316	-0.187301214964912	-0.297318273508772	0.944759287368421	-0.187497034561404	-0.126210937305263	-0.979866136842105	-0.973792999824561	-0.956593490526316	0.0684331971807018	0.00161230290877193	-0.020752327245614	-0.316184021578947	-0.104090459225439	-0.401188539824561	-0.08558835714	-0.0365348163649123	0.118267750196491	-0.606860248596491	-0.529865057894737	-0.250120409298246	-0.0786163508824035	-0.0476974404561403	-0.0650247552701754	-0.523256879298246	-0.634105502807017	-0.426346962631579	-0.238853875263158	-0.407355787017544	-0.238853875263158	-0.407355787017544	-0.230500549298246	-0.266138940350877	-0.396638753684211	-0.482452355789474	-0.562587199473684	-0.618718628596491	-0.308702374385965	-0.13678354122807	-0.312372595438596	-0.365256349298246	-0.267741550175439	-0.345515217192982	-0.301660253842105	0.154280392119298	0.248446349	-0.345482736842105	-0.194767362438596	-0.382617091578947	-0.346610413333333	-0.0655179027631579	-0.417957993859649	-0.268722350470175	-0.226365823631579	-0.199017301947368	-0.498017935263158	-0.534724231403509	-0.318182379824561	-0.642349125614035	-0.530943838421053	-0.297847512280702	-0.0405734629829825	0.00198569075263158	-0.128721382112281	-0.327229405789474	-0.550392604912281	0.243535983807018	-0.259934013157895	-0.279732022017544	0.0162107116964912	-0.519451704035088	-0.546888146491228	0.148717231122807	-0.623288199649123	-0.639242384210526	0.085975680254386
"107"	"WALKING_DOWNSTAIRS"	"27"	0.2975441875	-0.0135564467159091	-0.112837694688636	0.167407531090909	-0.0979710029522727	-0.240040783340909	0.931380178636364	-0.166938774772727	-0.140047614122727	-0.946975165	-0.934963993181818	-0.920921521590909	0.0936273220295455	0.0159869469363636	-0.00985034750909091	-0.00358338882727273	-0.138528104113636	-0.409310918409091	-0.159826551905227	-0.0163131590545455	0.152695027609091	-0.363722908386364	-0.481813367954545	-0.257846157386364	-0.0515814754272727	-0.0642023574227273	-0.0621043700545455	-0.493837613409091	-0.459459295681818	-0.307268262272727	0.108071382861364	0.121176277863636	0.108071382861364	0.121176277863636	-0.115421210625	-0.0386367422818182	-0.164783206536364	-0.307952089840909	-0.440546586136364	-0.465807533547727	0.0829831545090909	-0.0626729573068182	-0.241600361090909	0.194912716568182	-0.17564706475	-0.303090701863636	-0.390366905	0.0530611096231818	0.154663327609091	-0.0437826262613636	-0.170975270611364	-0.343626396295455	-0.0522811342045455	-0.163243978431818	-0.474755492045455	-0.331351997727273	-0.294651710159091	-0.20334131025	-0.2966286115	-0.402132810611364	-0.144904904113636	-0.390968436431818	-0.543033246590909	-0.367816046590909	-0.181812746586364	0.2321868966475	0.0367238492251136	0.149816459227273	-0.071212004425	0.0640204520170455	0.010857564025	-0.113625944990909	0.103796321231818	-0.359113724772727	-0.397984195568182	0.0988527908931818	-0.46777776875	-0.502831373477273	0.084123192215
"108"	"WALKING_UPSTAIRS"	"27"	0.265770253921569	-0.0200953324078431	-0.123530438196078	-0.295439547254902	-0.0950104077	-0.23070787672549	0.868000278627451	-0.229278659607843	-0.294642640196078	-0.956433874705882	-0.947713378627451	-0.926675381176471	0.0734763532039216	-0.0140229374470588	0.0067467910745098	-0.468066189411765	-0.426833499411765	-0.633722935098039	-0.0940344886803922	0.00212499391686275	0.140129855776471	-0.562461004705882	-0.587966800588235	-0.169960785215686	-0.0937518711117647	-0.0509235220237255	-0.0629013722509804	-0.695774947647059	-0.711148438235294	-0.676876469411765	-0.160589355980392	-0.37994878627451	-0.160589355980392	-0.37994878627451	-0.479067422156863	-0.464610567058824	-0.286145719598039	-0.501775426447059	-0.699895090784314	-0.724671165490196	-0.417607401176471	-0.249688517843137	-0.418886395098039	-0.253504065686275	-0.0794059822941176	-0.197338870980392	-0.465425792352941	-0.18135640627451	-0.261550401	-0.50311385627451	-0.44246561254902	-0.608544241568627	-0.47892337254902	-0.450116431176471	-0.657139420784314	-0.361648357411765	-0.372671804901961	-0.454277803078431	-0.544369229411765	-0.594092579607843	-0.400528455490196	-0.574254281745098	-0.587869474313725	-0.183508696647059	-0.238720731606078	-0.125411020767647	-0.430102512941176	-0.393928937058824	-0.468707734509804	-0.0126842499664706	-0.460770277843137	-0.473011558823529	0.116287371670588	-0.607667730196078	-0.523335975411765	-0.128116124333333	-0.71917980372549	-0.751714312941177	0.184859987184314
"109"	"LAYING"	"28"	0.2759134825	-0.0167537858225	-0.1083448529625	-0.9688882955	-0.945386780375	-0.956450342875	-0.490334541875	0.1440732745	0.0157570025	-0.970599089375	-0.9697590285	-0.97912466575	0.0780770644	0.005939923320625	0.006009719386425	-0.9801647165	-0.97867953975	-0.973071655875	-0.017367705735	-0.097448733725	0.09357912315	-0.95516227975	-0.960057463625	-0.96237491175	-0.1045116270375	-0.03560100499625	-0.05345019146375	-0.9608029485	-0.98039978225	-0.981418916	-0.95811223025	-0.9545740295	-0.95811223025	-0.9545740295	-0.978455341875	-0.973312647875	-0.93710692125	-0.928940913375	-0.978220270625	-0.96977327725	-0.9739308675	-0.958436369	-0.961115672375	-0.967324863875	-0.94200397775	-0.956770904875	-0.33011001977875	-0.07483910088875	0.23330851938875	-0.980013419	-0.978094827375	-0.970251565375	-0.98220590125	-0.981117467	-0.974530843125	0.104292020185	0.0010860935176125	0.038219081345	-0.946804234625	-0.9658244555	-0.961164844875	-0.958092114	-0.957552988125	-0.966312024	-0.2588609698375	-0.34947254522625	0.123627590803375	-0.961035587625	-0.95756401875	0.038386092475	-0.9734362485	-0.972336128625	0.26685931489625	-0.944218369375	-0.931675004125	-0.18113593077125	-0.971830582375	-0.96931982125	0.01188286097125
"110"	"SITTING"	"28"	0.276977629444444	-0.0185404441258333	-0.111517939555556	-0.983272806805556	-0.939905244861111	-0.936667245694444	0.907331309166667	-0.112596728361111	0.135402566816667	-0.989132499583333	-0.971766352361111	-0.956087679583333	0.0768671621527778	0.0148338232684722	0.000257854017638888	-0.976286679444444	-0.962219452777778	-0.976327426666667	-0.0339018030166667	-0.0673943850555556	0.087025401375	-0.979671983472222	-0.956316505972222	-0.9566328025	-0.0953935055833333	-0.0408007786402778	-0.0579015362166667	-0.982155662638889	-0.980713868611111	-0.971001691388889	-0.955789708611111	-0.947782703333333	-0.955789708611111	-0.947782703333333	-0.973274366805556	-0.970301646111111	-0.955175567083333	-0.951065984027778	-0.981213159305556	-0.978441918333333	-0.979820142638889	-0.946351650416667	-0.952226786666667	-0.984956708611111	-0.939885478333333	-0.9330454775	-0.0155481277013889	-0.0192655570097222	-0.00273826957083333	-0.976891804583333	-0.963054247083333	-0.972939551944444	-0.977786782222222	-0.96399042625	-0.978327769444444	0.147680902402778	-0.211341156344444	-0.0896276806138889	-0.973724326388889	-0.963117633611111	-0.954180279027778	-0.98161514125	-0.953207017222222	-0.961561036111111	0.0177422487072222	-0.320939754194444	-0.0574600312055556	-0.953928124027778	-0.952281424444444	0.0291999772481944	-0.969178686666667	-0.970823336388889	0.22911153675	-0.960297525	-0.953534292638889	-0.137706077690278	-0.979465868888889	-0.97839537	0.00249592740972222
"111"	"STANDING"	"28"	0.277795069113924	-0.0172635124672152	-0.106579385202532	-0.977748638607595	-0.875689216835443	-0.905123824177215	0.948514848481013	-0.247656166582278	-0.0385830501632911	-0.990059426582279	-0.962801441898734	-0.951782181518987	0.0753131601898734	0.00907363218518987	-0.00267810077607595	-0.968604559620253	-0.933768175063291	-0.969765362025316	-0.0253281543540506	-0.0739001646962025	0.0865173111012658	-0.884032232405063	-0.940006320126582	-0.925491442911392	-0.102248409070886	-0.0431364662518987	-0.0525896252375949	-0.928343397721519	-0.972977006708861	-0.956497163670886	-0.92547165164557	-0.917658334177215	-0.92547165164557	-0.917658334177215	-0.959551987468354	-0.954068391518987	-0.894242469620253	-0.876917545696203	-0.959681019113924	-0.956266480126582	-0.97251980164557	-0.893430392658228	-0.934503028481013	-0.98026749	-0.87446926556962	-0.897600800886076	0.000355352684810127	-0.135430639068354	-0.126325359674684	-0.968513715189873	-0.93516897835443	-0.964751238734177	-0.971672796708861	-0.936991280253165	-0.973572051898734	0.146890848677215	-0.350627823255696	-0.119606462673418	-0.880426103164557	-0.948160785316456	-0.926655192405063	-0.886706768227848	-0.936101609113924	-0.932039083037975	-0.316450050358228	-0.35931164035443	-0.197616297073418	-0.929146479367089	-0.923857158227848	-0.0886594278246835	-0.952727765189873	-0.954963155316456	0.133307643270886	-0.909652436329114	-0.878459662025316	-0.317383910594937	-0.958758576835443	-0.955983424556962	-0.112442882634177
"112"	"WALKING"	"28"	0.281228223888889	-0.0156759722981481	-0.103714705396296	-0.293003522222222	-0.117886186425926	-0.300928395925926	0.942930275555556	-0.229316151481481	-0.125912861222222	-0.976693902592593	-0.968780859814815	-0.944225031851852	0.0931122231851852	0.0226486602722222	-0.00762915201666667	-0.335700184259259	-0.220123120851852	-0.537470471666667	-0.105896207861111	-0.0172822168012963	0.116065910925926	-0.503798624074074	-0.497684006666667	-0.242601384618519	-0.092974671262963	-0.0515394449611111	-0.0593552479814815	-0.399417082777778	-0.639018554444444	-0.440927899259259	-0.1806660203	-0.39269402	-0.1806660203	-0.39269402	-0.299223359444444	-0.390449724259259	-0.310775945814815	-0.460511661296296	-0.546248758518519	-0.579861194259259	-0.280062182962963	-0.127912276044444	-0.356337638518519	-0.298832423148148	-0.168789019540741	-0.326046195925926	-0.375046889351852	-0.05612513965	-0.0130058804962963	-0.36260198037037	-0.294548344814815	-0.498754491111111	-0.367116416481481	-0.191757503603704	-0.574579748518519	-0.353217731666667	-0.492410732962963	-0.301043747996296	-0.374681071666667	-0.50468173962963	-0.255029045018519	-0.545480217777778	-0.497470739444444	-0.308243390425926	-0.0620196965592593	-0.150925257205556	-0.155076023555556	-0.352156841666667	-0.511573670555556	0.107450069401852	-0.360811456296296	-0.436273009814815	0.123016249824074	-0.514602424814815	-0.516811574074074	-0.00198466764814815	-0.595965103703704	-0.589071730555556	-0.07608392765
"113"	"WALKING_DOWNSTAIRS"	"28"	0.293642076521739	-0.0220230465913043	-0.10858897408913	0.125712887943478	0.156496646504348	-0.341031811521739	0.929291680434783	-0.235897105217391	-0.121477255782609	-0.956921542391304	-0.948404212173913	-0.91705975	0.0972653457891304	0.0143450903413043	0.00123950141304348	-0.0167652227782609	0.0265530133695652	-0.427053261304348	-0.141096309502174	0.00710564286763044	0.138622425584783	-0.268106330991304	-0.259368686847826	-0.307025006304348	-0.0266492977565217	-0.0570410865136957	-0.077617393146087	-0.16394489726087	-0.424567878478261	-0.336212734130435	0.104359216580435	0.135465563932609	0.104359216580435	0.135465563932609	-0.0707560279130435	-0.0418872609934783	-0.068246324026087	-0.22448414468913	-0.340417305565217	-0.407132335434783	0.0890721752173913	0.186441733869565	-0.308161634195652	0.137797082826087	0.065301199843913	-0.416940283043478	-0.351195267608696	0.0116076206369565	0.202030312067391	-0.0268676982326087	-0.0127039720456522	-0.365287434717391	-0.0980112293695652	-0.00175391954565217	-0.48848835173913	-0.276941823673913	-0.393681484543478	-0.073632510748913	-0.0299969963043478	-0.217100157608696	-0.184392337071739	-0.345453346086957	-0.293108364565217	-0.416505886304348	-0.0923021807173913	-0.0645307165065217	-0.012251230826087	0.188840007695652	-0.074058597676087	0.0406977206476087	-0.0128823827326087	-0.0883598523695652	0.0545998274521739	-0.223354793921739	-0.362903836717391	0.114889052615435	-0.396720714347826	-0.464722244347826	0.131260126216957
